participant,group-id,n-comments,n-votes,n-agree,n-disagree,0,1,2,3,4,5,6,8,9,10,12,13,14,15,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296
34,0,0,83,36,16,0,0,0,0,0,0,1,1,1,-1,1,,1,0,1,0,1,1,1,-1,0,0,1,1,1,-1,0,,1,-1,1,0,0,-1,0,0,1,-1,1,1,0,0,0,-1,1,1,0,0,0,1,1,1,1,0,1,0,-1,-1,1,1,-1,-1,1,-1,-1,,-1,1,1,1,0,0,-1,1,1,1,0,1,-1,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0,0,93,58,23,-1,1,1,1,1,1,1,1,1,-1,1,,1,1,1,1,-1,1,-1,-1,0,-1,1,1,1,-1,1,,1,0,-1,1,1,0,0,0,0,-1,1,1,1,-1,1,0,1,1,0,1,0,1,1,1,1,-1,1,1,-1,0,-1,-1,-1,-1,1,-1,1,,1,1,1,1,1,-1,-1,0,1,1,1,1,1,0,1,-1,1,1,1,1,,-1,1,1,-1,-1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0,4,96,69,27,-1,-1,-1,-1,1,-1,1,1,1,-1,1,,1,1,1,1,-1,1,1,1,1,-1,1,1,1,-1,1,,1,-1,1,1,1,1,-1,-1,1,-1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,1,-1,-1,-1,1,-1,-1,,-1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,,1,-1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,0,0,96,48,22,-1,1,-1,1,0,-1,1,0,1,-1,1,,1,1,1,1,-1,1,1,0,0,0,1,0,1,-1,1,,1,1,0,-1,0,-1,0,0,0,0,1,1,1,0,0,-1,1,1,0,0,0,1,1,1,1,-1,1,1,-1,-1,1,-1,-1,1,-1,-1,1,,1,1,1,1,1,-1,1,0,1,1,0,-1,-1,0,0,1,1,1,1,1,,-1,0,1,0,0,-1,0,1,1,1,-1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,0,0,96,47,25,-1,-1,0,-1,0,-1,1,1,1,-1,1,,0,0,1,1,-1,1,0,0,0,-1,1,1,1,-1,1,,1,0,0,-1,0,0,1,-1,1,-1,1,1,0,-1,1,0,1,1,0,1,-1,1,1,1,0,-1,0,0,-1,-1,1,-1,-1,-1,-1,1,1,,1,1,0,1,1,-1,1,-1,1,1,1,1,-1,0,1,1,1,1,1,1,,0,0,1,-1,1,0,1,1,1,1,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,0,0,96,45,28,0,1,-1,0,-1,-1,1,1,1,-1,1,,1,1,1,-1,-1,1,0,-1,0,-1,0,1,1,-1,0,,1,0,0,-1,0,-1,-1,1,-1,-1,1,1,0,-1,0,0,1,1,0,1,-1,1,1,1,0,-1,1,0,-1,1,1,-1,-1,-1,1,-1,-1,,-1,1,1,1,1,-1,0,0,1,1,1,1,-1,0,1,0,1,1,1,1,,0,1,1,1,-1,0,1,0,1,1,-1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,1,0,102,35,40,1,-1,-1,-1,-1,-1,0,-1,-1,0,0,,-1,-1,0,1,1,1,-1,0,-1,1,0,-1,0,-1,1,,1,1,0,0,1,0,1,-1,1,-1,-1,1,0,0,0,1,-1,1,-1,1,0,1,1,1,-1,-1,0,-1,-1,-1,1,1,-1,-1,1,-1,1,,-1,-1,-1,-1,0,-1,1,1,1,-1,0,1,-1,0,-1,1,1,0,0,1,,0,0,-1,-1,1,-1,-1,-1,-1,1,0,0,1,,1,,1,0,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,0,0,96,58,26,-1,0,-1,0,0,-1,1,1,1,-1,1,,1,0,1,1,1,1,1,0,1,-1,1,1,-1,-1,1,,1,-1,1,-1,-1,0,-1,0,1,-1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,-1,1,0,-1,1,1,-1,1,-1,-1,-1,-1,,-1,1,0,0,1,-1,-1,1,1,1,1,0,1,1,1,1,1,1,0,1,,1,1,1,1,1,1,1,1,1,1,-1,1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,0,0,96,57,26,1,1,-1,1,-1,-1,1,0,1,-1,1,,1,1,1,1,-1,1,1,0,-1,1,1,1,1,-1,1,,1,1,0,-1,1,1,0,-1,-1,-1,1,1,0,-1,0,0,1,1,0,1,-1,1,1,1,1,-1,-1,-1,-1,1,1,-1,1,0,0,0,-1,,1,1,1,1,1,-1,-1,0,1,1,1,-1,-1,1,1,1,1,1,1,1,,1,1,1,-1,1,-1,1,1,1,1,-1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,0,1,97,65,21,0,1,-1,1,1,-1,1,1,1,-1,1,,1,1,1,1,-1,1,-1,1,-1,-1,1,1,1,1,1,,1,1,1,0,1,-1,0,1,1,-1,1,1,1,-1,1,0,1,1,0,1,-1,1,1,1,1,0,0,1,0,1,1,1,1,-1,-1,-1,-1,,-1,1,1,1,0,-1,1,-1,1,1,1,1,-1,0,1,1,1,1,1,1,,-1,0,1,-1,1,1,1,1,1,1,1,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,1,1,98,40,45,-1,-1,-1,1,1,1,-1,1,-1,1,1,,1,1,0,-1,1,1,-1,-1,0,1,1,-1,-1,-1,1,,-1,1,-1,1,1,1,1,-1,-1,-1,0,-1,0,-1,1,1,-1,1,0,0,-1,1,1,1,-1,-1,-1,0,-1,-1,1,1,-1,-1,1,-1,-1,,-1,-1,-1,-1,1,-1,1,-1,1,-1,0,-1,0,1,0,1,1,1,-1,-1,,-1,0,-1,1,0,1,1,-1,-1,1,-1,0,-1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,0,1,98,57,22,-1,1,-1,1,0,-1,1,1,1,-1,1,,1,1,1,1,1,1,1,0,0,0,1,1,1,-1,1,,1,1,0,0,0,-1,1,-1,1,-1,1,1,1,0,1,0,1,1,0,0,-1,1,1,1,0,-1,1,1,-1,-1,1,-1,1,-1,-1,-1,-1,,-1,1,1,1,1,-1,1,0,1,1,1,1,-1,0,0,1,1,1,1,1,,0,0,1,-1,0,-1,1,1,1,1,1,0,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,0,4,102,48,37,-1,1,1,1,-1,-1,1,0,-1,-1,1,,1,1,1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,,-1,1,-1,1,1,1,1,-1,1,-1,1,0,0,-1,0,1,1,1,0,0,-1,-1,1,1,-1,-1,1,1,0,1,1,-1,1,-1,-1,-1,1,,-1,1,-1,0,1,-1,-1,-1,1,1,0,-1,0,-1,1,-1,1,1,0,-1,,-1,0,1,-1,-1,0,1,1,1,1,0,0,0,,1,,-1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,0,0,138,73,17,0,1,-1,1,1,1,1,1,1,-1,1,,1,1,1,1,0,1,1,0,0,0,1,1,1,-1,1,,1,1,0,0,1,1,0,1,0,-1,1,1,1,0,0,0,1,1,0,0,0,-1,1,1,1,-1,1,1,-1,0,1,-1,1,-1,-1,-1,-1,,-1,1,0,1,1,-1,1,0,1,1,1,1,-1,0,1,1,1,1,0,0,,0,1,1,0,1,-1,1,1,1,1,1,0,0,,1,,0,0,,0,0,0,1,0,1,0,0,0,0,1,0,,,,1,1,,,,,,,1,0,0,1,,0,,,,,,,,,,0,,,,,,,0,,,,1,,0,,1,1,0,0,1,0,,1,,1,,,1,1,1,,,,,,,,,,1,0,,,,,,0,,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,0,0,109,53,41,0,1,1,1,0,-1,-1,1,0,0,1,,1,1,1,-1,1,1,-1,-1,1,1,-1,-1,1,1,1,,-1,1,-1,1,1,1,1,-1,0,-1,1,0,-1,-1,1,0,1,1,-1,-1,-1,1,1,1,1,-1,1,-1,0,1,1,-1,-1,-1,1,-1,1,,-1,1,-1,1,-1,0,1,-1,1,-1,0,1,0,-1,-1,-1,-1,1,1,-1,,-1,0,-1,1,-1,1,0,1,1,1,0,-1,1,,1,,0,1,,1,1,1,1,1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,1,6,108,57,51,1,-1,1,1,1,-1,-1,-1,-1,1,1,,1,1,1,-1,1,1,-1,-1,1,1,1,-1,1,-1,1,,-1,1,-1,1,1,1,1,-1,1,1,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,1,1,1,-1,1,-1,-1,-1,1,-1,1,-1,-1,1,-1,1,,-1,-1,-1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,,-1,-1,1,1,1,1,-1,1,-1,1,-1,-1,-1,,1,,1,1,,1,1,1,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,0,0,102,59,21,1,1,-1,0,1,0,1,1,0,-1,1,,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,1,,1,0,1,-1,-1,-1,0,-1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,1,1,0,0,1,1,0,-1,1,-1,1,-1,-1,-1,1,,-1,1,-1,1,1,1,1,0,1,1,0,-1,-1,1,1,1,1,1,0,1,,0,-1,1,-1,1,-1,1,1,1,1,1,1,0,,0,,-1,-1,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,0,0,108,58,42,-1,-1,-1,1,0,-1,1,1,1,-1,1,,1,1,1,-1,-1,1,0,-1,0,-1,1,1,1,-1,1,,1,1,-1,-1,1,1,-1,0,1,-1,1,1,1,0,1,-1,1,1,1,1,-1,1,1,1,1,-1,1,1,-1,-1,1,-1,-1,1,-1,-1,-1,,-1,1,1,1,1,-1,-1,-1,1,1,1,-1,-1,1,1,-1,1,1,1,1,,-1,0,1,-1,-1,-1,1,1,1,1,0,1,0,,1,,-1,1,,-1,1,1,1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,0,0,108,63,36,1,1,-1,1,1,1,1,1,1,-1,1,,1,1,1,-1,1,1,1,0,0,0,1,1,1,-1,1,,1,-1,1,-1,1,-1,-1,1,1,-1,1,1,1,-1,-1,-1,1,1,-1,1,-1,1,1,1,0,-1,0,1,-1,0,1,-1,-1,-1,1,-1,-1,,-1,1,1,1,-1,-1,-1,1,1,1,1,1,-1,-1,1,-1,1,1,1,1,,-1,-1,1,-1,1,-1,1,1,0,1,1,1,1,,1,,-1,1,,1,1,1,1,-1,0,0,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,0,0,108,43,38,-1,0,0,0,0,-1,1,1,1,-1,0,,-1,0,1,1,0,-1,1,0,0,-1,1,1,1,-1,-1,,1,-1,1,-1,-1,0,0,0,-1,0,1,1,1,-1,0,-1,1,1,0,0,0,1,1,1,1,0,1,0,-1,-1,1,-1,-1,-1,1,-1,-1,,-1,1,1,1,0,-1,1,-1,1,1,1,1,-1,0,1,-1,0,1,1,1,,-1,-1,1,0,-1,-1,-1,1,1,1,1,1,1,,0,,-1,0,,-1,0,0,1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,0,1,109,65,32,1,1,1,-1,-1,1,1,1,1,0,1,,1,1,-1,-1,-1,1,-1,1,0,0,0,1,1,1,0,,1,1,0,1,1,1,-1,1,1,-1,1,-1,1,-1,-1,1,1,1,1,1,-1,1,1,1,1,0,1,-1,1,1,1,-1,-1,-1,1,-1,1,,1,1,1,1,1,-1,-1,-1,1,1,0,1,-1,-1,1,-1,1,1,1,1,,-1,-1,1,0,0,-1,1,1,1,1,1,1,0,,1,,-1,1,,1,-1,1,1,0,-1,-1,-1,-1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,0,1,109,50,38,0,-1,1,1,1,-1,0,1,0,-1,1,,1,1,1,-1,0,1,-1,-1,0,0,1,1,1,1,1,,0,1,-1,1,1,1,1,-1,1,-1,1,1,1,-1,-1,0,1,1,0,1,-1,1,1,1,0,-1,-1,0,1,1,1,-1,-1,-1,1,-1,-1,,-1,1,-1,1,0,-1,-1,-1,1,1,0,1,-1,-1,1,-1,1,1,0,-1,,-1,0,1,-1,-1,-1,0,1,0,1,0,-1,1,,1,,-1,0,,1,1,0,1,-1,0,-1,-1,-1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,0,0,108,49,19,0,0,-1,0,1,-1,-1,1,0,0,1,,1,1,0,1,1,1,0,0,1,0,1,0,1,0,1,,1,0,0,-1,0,0,0,1,1,0,1,1,1,-1,1,0,1,1,0,1,0,1,1,1,0,-1,0,0,0,1,1,-1,1,-1,-1,-1,1,,-1,1,0,1,0,-1,-1,0,1,0,-1,-1,-1,0,0,-1,1,1,0,1,,0,0,1,1,1,0,0,1,1,1,0,1,1,,1,,0,1,,1,1,1,1,0,0,0,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,1,2,130,73,27,0,-1,1,1,1,-1,0,0,-1,-1,1,,0,1,0,-1,1,1,1,1,1,1,1,0,1,-1,1,,1,1,1,0,1,1,1,0,1,-1,0,1,1,-1,-1,1,0,1,-1,0,1,1,1,1,-1,0,-1,1,-1,0,1,1,1,1,0,0,1,,1,0,-1,-1,1,-1,0,1,1,1,-1,1,0,-1,1,-1,1,1,-1,1,,0,0,1,-1,1,0,0,1,-1,1,-1,1,0,,1,,0,1,,1,1,1,0,1,1,1,-1,-1,0,1,1,1,,,1,1,,,,,,,0,0,0,1,,1,,,,,,,,,,1,,,,,,,0,,,,1,,1,,1,1,1,1,-1,-1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,0,0,111,51,27,0,1,-1,0,0,1,1,0,1,-1,1,,0,1,1,-1,-1,1,1,0,0,-1,0,1,0,-1,1,,1,0,0,1,0,-1,-1,1,-1,0,1,1,1,0,0,0,1,1,-1,1,0,-1,0,0,1,-1,0,1,0,-1,1,-1,0,-1,-1,0,0,,1,1,1,1,1,-1,0,0,1,1,1,1,-1,1,1,1,0,1,1,1,,1,-1,1,1,0,0,1,1,1,1,1,1,0,,0,,-1,0,,1,-1,-1,1,-1,0,-1,-1,-1,-1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,0,1,133,59,32,0,0,-1,1,0,-1,1,1,1,-1,1,,1,1,1,-1,-1,1,-1,0,-1,-1,1,1,0,-1,1,,1,1,-1,0,0,0,0,0,1,-1,1,1,0,1,0,-1,1,1,0,0,-1,1,1,1,1,-1,1,0,0,1,1,-1,0,1,-1,0,0,,1,1,1,1,0,-1,1,-1,1,1,0,0,0,0,0,1,1,1,1,0,,-1,0,1,-1,0,0,1,1,1,1,1,0,1,,1,,-1,-1,,0,1,0,1,-1,0,-1,-1,-1,-1,1,0,,,,0,1,,,,,,,1,0,0,1,,-1,,,,,,,,,,-1,,,,,,,-1,,,,-1,,-1,,1,1,0,1,0,0,,0,,0,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,0,0,111,56,52,-1,-1,1,1,1,-1,1,1,1,-1,1,,1,1,1,-1,-1,1,-1,-1,-1,-1,1,1,1,-1,1,,-1,1,-1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,1,-1,1,1,-1,1,-1,1,1,1,0,-1,1,1,-1,-1,1,-1,-1,1,-1,-1,-1,,-1,1,1,1,1,-1,-1,-1,1,1,-1,1,-1,-1,1,-1,1,1,1,1,,-1,-1,1,0,1,1,1,1,1,1,-1,-1,-1,,1,,-1,-1,,0,1,-1,1,-1,-1,-1,-1,-1,-1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,1,1,112,59,52,1,-1,1,1,1,-1,-1,1,-1,-1,1,,1,1,1,-1,1,1,-1,1,1,1,-1,-1,1,-1,-1,,-1,1,-1,1,1,1,1,-1,-1,-1,1,-1,1,-1,1,1,-1,1,1,1,-1,1,1,1,1,-1,-1,-1,-1,1,1,-1,-1,-1,1,-1,1,,-1,-1,-1,1,-1,-1,-1,-1,1,1,-1,1,-1,-1,1,-1,1,1,-1,-1,,-1,-1,1,1,-1,1,1,-1,1,1,1,0,1,,1,,-1,1,,1,1,1,1,1,-1,-1,-1,-1,-1,1,-1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,0,0,119,65,29,1,-1,0,1,0,-1,1,0,1,-1,1,,1,1,1,1,0,1,0,-1,0,-1,0,1,1,0,1,,-1,1,0,1,1,1,1,-1,1,0,1,1,1,0,0,0,1,1,0,1,-1,1,1,1,1,-1,1,-1,0,1,-1,1,-1,-1,1,-1,1,,1,1,1,1,1,-1,-1,-1,1,1,0,1,0,-1,1,-1,1,1,1,1,,0,0,1,-1,0,1,0,1,1,1,1,-1,0,,1,,-1,1,,1,1,1,1,1,0,-1,-1,-1,0,1,1,,,,1,,,,,,,,1,-1,0,1,,-1,,,,,,,,,,-1,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,1,27,139,76,51,1,-1,1,1,-1,0,-1,-1,-1,1,-1,,-1,0,-1,-1,1,1,-1,-1,1,1,-1,1,-1,-1,-1,,-1,1,-1,1,1,1,1,-1,-1,1,0,-1,-1,-1,1,1,-1,-1,1,-1,-1,1,1,1,-1,1,-1,-1,1,1,1,1,1,-1,1,-1,0,,0,0,-1,1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,,-1,1,-1,-1,-1,1,0,-1,0,-1,0,-1,1,,1,,1,1,,1,1,1,1,1,1,1,1,0,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
